,Date,nps,Comment,comment
1125,02-02-23 22:01,3,"DANDO RESPUESTA A TEMAS DE FACTIRACION VIA TELEFONICA, TENEMOS UNA FACTURA PENDIENTE DESDE EL DÍA 29 DE DICIEMBRE DLE 2022",I can't change my nickname
1126,02-02-23 22:01,8,NO COBRAR ASIENTO,"I have a doters account, but it does not allow me to recover my password, I already sent the link many times by email, but it does not send anything, can you help me"
1127,02-02-23 22:04,10,muy practica,"Can you help me to review the page, it does not allow me to recover my password, it does not send mail to my email"
1128,02-02-23 22:08,10,agil y clara,Kindly process refund to original form of payment. PNR TFZVQA
1129,02-02-23 22:08,2,en la página agregan otras cosas que no estas solicitando,Kindly process refund to original form of payment. PNR N57T2L
1130,02-02-23 22:11,10,Por facilidad en la plataforma y precios bajos,Kindly process refund to original form of payment. PNR PGLIMX
1131,02-02-23 22:15,9,Rapido y sin problemas,I can't finish my ticket purchase. The page freezes when it asks me to select the insurance and the DUA. I cannot access the payment with my credit card. I already tried for several days and on different computers. I am using Firefox browser. What can I do to be able to complete and pay my ticket?
1132,02-02-23 22:16,10,amo,GOOD SERVICE
1133,02-02-23 22:22,9,sencilla de acceder,They set prices and increase twice without counting your tua
1134,02-02-23 22:23,10,EXCELENTE SERVICIO,They are automatically charging me for an additional service that I do not require
1135,02-02-23 22:25,0,Su sistema para pagos es verdaderamente malo,I have made 2 purchases with doters and I do not see a single point added to my account
1136,02-02-23 22:26,10,facil y rapido,"I forgot my password, I send my email to reset and/or change my password and they don't receive my email,"
1137,02-02-23 22:26,7,Quitando distracciones.,It won't let me create an account
1138,02-02-23 22:29,10,FACIL Y ECONOMICO,"YOU CANNOT PAY YOUR PAGE IT DOES NOT WORK, NEITHER WITH BANORTE NOR WITH AMERICAN EXPRESS"
1139,02-02-23 22:31,8,Quitar paso de captura de nombre para sólo una cotización,"It is the first and it will be the last time that I use your services for air transportation. I know that most likely they are not affected and/or are not interested in a person's complaint. But from going to check luggage and receiving the boarding pass on the outbound flight to receiving my luggage back to Mexico City, the experience was sometimes bad and sometimes very bad. And to top it off, their website does NOT have any form of customer service to file a justified complaint. like mine."
1140,02-02-23 22:31,10,MUY AGIL E INTUITIVA,Does not let you continue without forcing you to select a seat
1141,02-02-23 22:37,10,ES MUY SENCILLO,"I registered and at the time of entering it tells me that the email or password is incorrect, when I finish registering, I try to change the password and it does not send the code either by mail or by msg, terrible."
1142,02-02-23 22:39,10,todo muy bien,"I want to congratulate them because they have proven to be the company that CAN BE LEAST TRUSTED TO BUY FUTURE TRAVEL. I have been flying with you for years and I am tired of the fact that it is only you who have our time. I want to make it clear that I will only keep the mail to guarantee my trip, but with the firm promise that it is and will be the last flight I take with you, as well as the punctual observation of the rest of the family (8 members who made 2 trips, at least , a year) so that they refrain from traveling through their filthy and unreliable junk. In the same way I request that you stop sending me MISLEADING advertising."
1143,02-02-23 22:40,5,QUE SEA MAS FACTUBLE,Very good
1144,02-02-23 22:41,9,es facil de entender,I can't add luggage
1145,02-02-23 22:43,10,rapidos,Points are never credited to me. it's no use
1146,02-02-23 22:43,10,.,Don't give food so expensive on the plane
1147,02-02-23 22:43,7,The calendar is helpful but a bit confusing.,I'm Silvia Thome Barron I can never get a promotion or offer you can't pay online with my card I can't book and I end up calling the line and the price tripled and I can never do anything
1148,02-02-23 22:44,10,MUY CONFIABLE,"They are making a mistake about something that I did not ask for, which is a ""full refund"" and when I try to cancel that charge, there is no section where you can cancel and nowhere on the page do they mention the reason why they want me charge said fee. That is cheating, fraud or extortion."
1149,02-02-23 22:44,5,en ningun momento se puede ver con que tarjetas se puede pagar a meses sin intereses,The page won't let me pay with my credit card. I have tried several times and verified that the information was entered correctly. I've tried different browsers and on different days and I keep getting the same error.
1150,02-02-23 22:46,10,ok,"there is no way to remove the ""other services""."
1151,02-02-23 22:46,9,RAPIDA,adds unselected services and there is no way to remove them
1152,02-02-23 22:47,10,BIEN,the interface is very easy
1153,02-02-23 22:49,5,"TODO LO COBRAN POR PARTES, EL PAGO DEL TUA ES OBLIGATORIO COMO PORQUE NO SE INCLUYE EN AUTOMATICO","I did not select ""full refund"""
1154,02-02-23 22:52,10,eficaces y eficientes,I can't sign in to enter my account I ask for a password reset and the email never arrives
1155,02-02-23 22:52,10,rapidez,I am a user of points from a few weeks ago and I see that I do not have a single point and I have made several purchases
1156,02-02-23 22:53,10,COSTO ECONOMICO,"The prices are not understood, it does not bring options such as adult child round trip cost, it is not good to put but the TUA is missing, I don't even know what it is, really improve and give more seriousness to your information please thank you"
1157,02-02-23 22:56,10,Sencillo e intuitivo,Keep thinking and don't react
1158,02-02-23 22:56,10,excelentes precios y la pagina muy completa,"I can't access my account, its login button simply doesn't work and it shows an error in the mail area even though it's correct."
1159,02-02-23 22:59,9,Muy tardada,"there are many points to update,"
1160,02-02-23 23:00,7,No me dejó pagar a meses con mi tarjeta,I like to participate in everything
1161,02-02-23 23:00,10,buen precio calidad,The option to choose dates does not load
1162,02-02-23 23:02,10,BUEN SERVICIO,"Why do they force you to pay full refund coverage if you don't want to include it, or is it a page error? I hope you can give me feedback on this part or the procedure to purchase tickets without that coverage"
1163,02-02-23 23:02,10,ME GUSTA VIVAEROBUS,"I have questions regarding billing. I would like to know if it is possible to pay for extra luggage (Light) separately, so that I do not exceed my budget on the invoice. My email is 0.wgrn.cc@gmail.com in case you have an answer to this question. Regards, Louis"
1164,02-02-23 23:03,10,"excelente pagina web y mucho mejor a como estaba hace 3+ años. Lo unico que recomiendo es que dejen pagar con diferentes Monedas de otros paises. Por ejemplo, yo vivo en Canada y me hubiera gustado poder pagar en CAD en vez de USD",I would like to know what it is and how to remove it
1165,02-02-23 23:05,7,"Mejoren el tema de tarjetas de crédito grabadas, no funciona cuando se intenta usar otra vez.","It's horrible, I can't register, it tells me that the user already exists and it won't let me change the password. Terrible"
1166,02-02-23 23:05,10,facil de usar.,"My dooters points are not reflected, I already wrote via email and I do not get a response, I also dialed by phone and neither."
1167,02-02-23 23:06,9,PRECIO,I am unable to remove a full refund charge for 229.98 that I did not request
1168,02-02-23 23:09,9,La pagina,"I am a new Viva customer but I made two purchases (4 round trips), but at no time did he tell me how to load or how to accumulate Doters points. Even after the trips have been completed, they should be allowed to be uploaded to the Doters program and if so, how should it be done?"
1169,02-02-23 23:12,10,MUCHAS GRACIAS,They put me in automatic Full refund
1170,02-02-23 23:20,10,MUY RAPIDO TODO,Kindly process refund to original form of payment. PNR ZFPWGN
1171,02-02-23 23:22,9,es sencillo hacer una compra / reserva,Because I was charged and they say they didn't accept my card. I need you to fix this
1172,02-02-23 23:29,10,es bueno,"A lot of information to fill out, you should simplify, thanks"
1173,02-02-23 23:30,10,por que tienen buenos precios,A full refund charge for 833.46 is added without my asking
1174,02-02-23 23:30,10,muy agil y amigable,IT IS NOT SHOWN IN THE ADDITIONAL SERVICES HOW TO ADD FLYING WITH MY PET IN THE CABIN TO THE PURCHASE
1175,02-02-23 23:32,10,MUY FACIL,There is no way to contact customer service
1176,02-02-23 23:37,7,MAYOR RAPIDEZ,"I LIKE THIS AIRLINE, I HAVE TRAVELED ON NATIONAL FLIGHTS, AND IT HAS BEEN GOOD, NOW ON A TRIP TO THE UNITED STATES, I HOPE IT IS ALSO VERY GOOD. THANK YOU"
1177,02-02-23 23:39,10,"Página novedosa, excelente diseño y práctica. El no considerar el TUA desde un inicio te obliga a comprar el boleto sin considerar el verdadero costo eso es molesto.","The page is very confusing, it makes me easily confused and when I finally select an option it takes me out of the site, I think they do it so as not to use the benefits"
1178,02-02-23 23:41,5,"NECESITAS IR CON EL CALENDARIO HACIA ATRÁS PARA SELECCIONAR EL AÑO DEL PASAJERO Y SI ES MUY ANCIANO, TE TARDAS MUCHO.",It does not say anywhere how I buy flights and how I use the points
1179,02-02-23 23:41,10,Fácil y rápido,"I guess the system can't detect that my card is a debit card and not a credit one. If it recognizes that my card is a Master Card, but it doesn't let me proceed with the purchase of the ticket. I already checked my card, the numbers are fine, the name too, the secure number, etc. But it won't let me continue. -.-"
1180,02-02-23 23:42,10,TODO,"They send me a flight change notice, they offer me 3 options, I choose an electronic certificate and nothing is generated. Then at the end of the notice they give me the option to accept or reject; I select reject, with the promise that they communicate and nothing at all."
1181,02-02-23 23:44,10,es facil de usar,"I can't pay for my flights, I get the error 0187711d-fa93-45ae-8ec0-27946f0564ba I've finished selecting everything, I just need to pay"
1182,02-02-23 23:44,10,muy facil de usar,THE TICKETS ARE VERY EXPENSIVE
1183,02-02-23 23:47,10,EXCELENTE,"Whenever I want to book a flight, it does not allow me to pay with TC, I think it is an error on the page since there are several attempts and with different cards and it is not possible, in fact we have spoken to customer service and they cannot make the charge either ."
1184,02-02-23 23:48,10,Buenos precios y  buen portal,It won't let me pay for a plane ticket.
1185,02-02-23 23:50,9,facilidad de navegación,They should lower the prices they are too high
1186,02-02-23 23:52,10,BUENOS VUELOS,"Hello, how are you? Good afternoon, it's to inform you that your prices are high. We need you to lower our prices a bit."
1187,02-02-23 23:54,10,facil de usar,"I just registered but the date of birth is wrong and I'm trying to fix it, thanks"
1188,02-02-23 23:54,10,Es barato y de buena calidad.,i can't remove this extra charge
1189,02-02-23 23:56,5,Falta información de carriolas,Why do they forcefully charge me the Total Refund if at no time during the process did I activate that option?
1190,02-02-23 23:59,5,el cambio de horarios no es tan sencillo,"What's up, good afternoon... To whom it may concern... I just made a round trip purchase on Costa line and it didn't give me any points... besides, I had different issues when loading the dates, seeing the seats and paying... I'll appreciate it if you adjust the points corresponding to the purchase for your attention thank you."
