,Date,nps,Comment,comment
1510,02-03-23 19:11,9,"Tuve una duda sobre el equipaje y al realizar llamada al soporte de atención, me resolvieron mi duda muy amablemente. La plataforma es fácil de manejar.","I had a question about the luggage and when I made a call to customer service, they kindly answered my question. The platform is easy to handle."
1511,02-03-23 19:14,9,eficacia y precios accesibles,efficiency and affordable prices
1512,02-03-23 19:15,8,EXCELENTES,EXCELLENT
1513,02-03-23 19:17,10,INTUITIVA,INTUITIVE
1514,02-03-23 19:19,10,Muchas opciones de vuelos a precios accesibles,Many flight options at affordable prices
1515,02-03-23 19:21,10,es   muy fácil reservar,EVERYTHING they charge. Better an honest airline from the beginning. This is fifth.
1516,02-03-23 19:21,6,TODO cobran. Mas vale una aerolínea honesta desde un inicio. Esto está de quinta.,it is very easy to book
1517,02-03-23 19:22,10,RAPIDA Y SEGURA,FAST AND SAFE
1518,02-03-23 19:23,10,todo bien,all good
1519,02-03-23 19:24,8,"Ofrecen demasiadas opciones durante el proceso de compra entre seguros extras de equipaje, etc.. lo que hace un poco lento dicho proceso y te pone a dudar acerca de si está bien o no saliendo los boletos mas altos en costo","They offer too many options during the purchase process between extra baggage insurance, etc., which makes the process a bit slow and makes you doubt whether or not it is okay to get the highest-cost tickets"
1520,02-03-23 19:25,10,es muy facil comprar .,it is very easy to buy.
1521,02-03-23 19:30,8,"MUCHAS OPCIONES DE PAGO HACE CONFUSO CADA UNA, MENOS OPCIONES ES MÁS FACIL HACER UNA SIMPLE COMPRA","MANY PAYMENT OPTIONS MAKES EACH ONE CONFUSING, LESS OPTIONS IS EASIER TO MAKE A SIMPLE PURCHASE"
1522,02-03-23 19:31,10,buenos precios,good prices
1523,02-03-23 19:33,10,sistem de compra rapido y accesible y buenos precios la mayoría del tiempo,fast and accessible purchase system and good prices most of the time
1524,02-03-23 19:34,10,RAPIDA Y EFICIENTE,FAST AND EFFICIENT
1525,02-03-23 19:38,8,TODO BIEN,ALL GOOD
1526,02-03-23 19:38,10,super la web,super the web
1527,02-03-23 19:40,10,RAPIDEZ,SPEED
1528,02-03-23 19:44,10,"Fácil, eficiente","easy, efficient"
1529,02-03-23 19:47,10,Fácil navegación,easy navigation
1530,02-03-23 19:49,9,POR EFECTIVIDAD EN EL PROCESO,FOR EFFECTIVENESS IN THE PROCESS
1531,02-03-23 19:50,1,No me dejó pagar con AMEX,TO QUOTE YOU WITHOUT HAVING TO PUT ALL THE PASSENGER DATA BEFORE KNOWING THE FINAL PRICE THAT TAKES A LONG TIME
1532,02-03-23 19:50,6,QUE TE COTICE SIN TENER QE PONER TODOS LOS DATOS DEL PASAJERO ANTES DE SABER EL PRECIO FINAL ESO TOMA MUCHO TIEMPO,It didn't let me pay with AMEX
1533,02-03-23 19:51,10,"Es sencilla de usar, a pesar de todos los intentos por que uno gaste más de lo que en verdad necesita: un simple vuelo de avión.","It's easy to use, despite all the attempts to get you to spend more than you really need: a simple plane flight."
1534,02-03-23 19:53,8,.,
1535,02-03-23 19:53,9,Poprque ya están siendo mas serios,Because they are already being more serious
1536,02-03-23 19:54,8,no me dejan editar el nombre del pasajero,they won't let me edit the passenger's name
1537,02-03-23 19:55,0,NO ME DEJA PAGAR,IT DOES NOT LET ME PAY
1538,02-03-23 19:57,8,Mas claridad,more clarity
1539,02-03-23 19:58,10,easy to follow !,easy to follow !
1540,02-03-23 20:00,5,"No me dejo usar ninguna de mis tarjetas de credito...No me ofrecio la opcion de transporte del aeropuerto al hotel...",It won't let me use any of my credit cards...
1541,02-03-23 20:01,9,NINGUNA,He did not offer me the option of transportation from the airport to the hotel...
1542,02-03-23 20:02,8,Too many options,NONE
1543,02-03-23 20:05,9,Bien,Too many options
1544,02-03-23 20:09,10,BUEN SERVICIOS EN LA PAGINA,GOOD
1545,02-03-23 20:13,10,mejores precios!,GOOD SERVICES ON THE PAGE
1546,02-03-23 20:15,10,Rápido y  fácil pra la compra,best prices!
1547,02-03-23 20:16,8,avisar desde el principio las restricciones para uso de tarjetas de credito internacionales,Quick and easy purchase
1548,02-03-23 20:17,10,me agrada su servicio es facil,notify from the beginning the restrictions for the use of international credit cards
1549,02-03-23 20:18,8,"BAJANDO LOS PRECIOS, INCLUYENDO ASIENTO","I like your service, it's easy"
1550,02-03-23 20:20,10,Excelente servicio,"LOWERING PRICES, INCLUDING SEAT"
1551,02-03-23 20:23,10,...,Excellent service
1552,02-03-23 20:24,7,"INCLUIR EL PRECIO DEL PUA YA EN EL TOTAL, CONFUNDE DEMASIADO LOS PRECIOS",
1553,02-03-23 20:24,7,reduciendo el número de pasos para comprar,"INCLUDE THE PRICE OF THE PUA ALREADY IN THE TOTAL, IT CONFUSES THE PRICES TOO MUCH"
1554,02-03-23 20:25,10,MUY FACIL DE USAR,reducing the number of steps to buy
1555,02-03-23 20:26,10,ES MUY BUENA,VERY EASY TO USE
1556,02-03-23 20:28,9,Bien configurada la pagina,IT'S VERY GOOD
1557,02-03-23 20:30,9,.,Well configured page
1558,02-03-23 20:32,10,todo excelente,
1559,02-03-23 20:34,10,EFICIENCIA,all excellent
1560,02-03-23 20:34,10,todo bien,all good
1561,02-03-23 20:35,10,PRACTICA,EFFICIENCY
1562,02-03-23 20:36,10,buen servicio y buenos precios,PRACTICE
1563,02-03-23 20:37,10,Muy amigable y práctica,Good service and good prices
1564,02-03-23 20:42,9,sin comentario,Very friendly and practical
1565,02-03-23 20:42,1,los calendarios para poner las fechas de nacimiento de los pasajeros!!! deberiamos poder poner la fecha y no picarme mil veces al cursor para que se despliegue el calendario años por año mes por mes,no comment
1566,02-03-23 20:45,10,excelente servicio,the calendars to put the dates of birth of the passengers!!! We should be able to put the date and not click the cursor a thousand times so that the calendar is displayed year by year month by month
1567,02-03-23 20:48,4,No cobrando equipaje de mano,excellent service
1568,02-03-23 20:49,0,pésimo el servicio al cliente,Not charging hand luggage
1569,02-03-23 20:52,2,muchas problems con la pagina web,lousy customer service
1570,02-03-23 20:52,0,"Tried to pay with 2 different cards and site give CCV code error several times. Unable to purchase online tickets. Credit cards are current and not expired. Recently used them in Chiapas, MX, with no problem.","Tried to pay with 2 different cards and site give CCV code error several times. Unable to purchase online tickets. Credit cards are current and not expired. Recently used them in Chiapas, MX, with no problem."
1571,02-03-23 21:04,7,"mas opciones de horario y menos escalas, cupones puntos y promociones.",many problems with the website
1572,02-03-23 21:09,10,Es fácil de manejar.,"more time options and fewer scales, coupons points and promotions."
1573,02-03-23 21:10,10,EFICIENCIA,It is easy to handle.
1574,02-03-23 21:11,10,es el mejor aerolinea,EFFICIENCY
1575,02-03-23 21:20,10,todo bien,is the best airline
1576,02-03-23 21:21,0,I should not have only two payment options available.,all good
1577,02-03-23 21:22,10,Fácil de usar.,I should not have only two payment options available.
1578,02-03-23 21:23,10,son buenos,Easy to use.
1579,02-03-23 21:24,9,facil de navegar,are good
1580,02-03-23 21:25,10,es rapido,easy to navigate
1581,02-03-23 21:26,10,excelente,it's fast
1582,02-03-23 21:28,10,no es tan dificil reaizar una compra,great
1583,02-03-23 21:29,10,TODO ES MUY SENCILLO,It is not that difficult to make a purchase
1584,02-03-23 21:31,9,buen precio,EVERYTHING IS VERY SIMPLE
1585,02-03-23 21:32,4,MAS CLARIDAD EN EL LLENADO,good price
1586,02-03-23 21:35,10,Muy facil de utilizar,MORE CLARITY IN FILLING
1587,02-03-23 21:37,10,PORQUE SON MUY BUENOS,Very easy to use
1588,02-03-23 21:42,10,fue facil,BECAUSE THEY ARE SO GOOD
1589,02-03-23 21:44,10,SUPER FACIL Y COMODO,it was easy
1590,02-03-23 21:57,10,Util,SUPER EASY AND COMFORTABLE
1591,02-03-23 21:59,10,Muy buenos preciosa y muy clara la forma en que se va presentando la informacion,Util
1592,02-03-23 22:00,9,fue  rapido,"Very good, beautiful and very clear the way in which the information is presented"
1593,02-03-23 22:01,10,Rapido,It was fast
1594,02-03-23 22:06,8,Es confusa,Quick
1595,02-03-23 22:09,10,ME HA RESULTADO MUY BUENA ATENCION,it's confusing
1596,02-03-23 22:09,10,PORQUE ES MUY PRACTICO,I HAVE GIVEN VERY GOOD ATTENTION
1597,02-03-23 22:10,10,"LA PAGINA ES SENCILLA Y FACIL DE BUSCAR LOS VUELOS QUE NECESITO, TENGO LA OPCION DE QUITAR O PONER LOS SERVICIOS A MIS NECESIDADES",BECAUSE IT IS VERY PRACTICAL
1598,02-03-23 22:11,10,muy facil de comprar boletos y super accesibles,"THE PAGE IS SIMPLE AND EASY TO SEARCH THE FLIGHTS I NEED, I HAVE THE OPTION TO REMOVE OR PUT THE SERVICES TO MY NEEDS"
1599,02-03-23 22:13,10,muy barato y el avion esta muy bien,very easy to buy tickets and super accessible
1600,02-03-23 22:19,10,EXCELENTE ATENCION,very cheap and the plane is very good
1601,02-03-23 22:23,7,no poniendo tantas cosas que no usaremos,EXCELLENT ATTENTION
1602,02-03-23 22:27,10,Muy Util y practico para volar en Mexico.,not putting so many things that we will not use
1603,02-03-23 22:27,10,"Muy bien explicado todo, gracias!",Very useful and practical to fly in Mexico.
1604,02-03-23 22:30,10,tienen variedad de horario para salir y llegar a nuestros destinos,"Very well explained everything, thank you!"
1605,02-03-23 22:32,10,NOMAS LOS PRECIOS SON UN POCO MUCHO QUANDO TIENES QUE PONER ASIENTO Y CADA COSA MAS,They have a variety of schedules to leave and arrive at our destinations
1606,02-03-23 22:34,9,bien,NOMAS THE PRICES ARE A LITTLE MUCH WHEN YOU HAVE TO PUT A SEAT AND EVERYTHING MORE
1607,02-03-23 22:36,10,TODO BIEN,GOOD
1608,02-03-23 22:36,10,es facil de usar,ALL GOOD
1609,02-03-23 22:37,9,"para mi seria bueno apartar y tener al menos 12 hrs para pagar,, ya que requiero autorizacion para comprar",it's easy to use
1610,02-03-23 22:37,4,"Justo cuando estoy pagando, casualmente aumenta el vuelo 600 pesos","It would be good for me to set aside and have at least 12 hours to pay, since I require authorization to buy"
1611,02-03-23 22:39,10,ES UN SERVICIO BUENO Y SENCILLO,"Just when I'm paying, coincidentally the flight increases 600 pesos"
1612,02-03-23 22:39,10,buen servicio,good service
1613,02-03-23 22:40,8,mas formas de pago,IT IS A GOOD AND SIMPLE SERVICE
1614,02-03-23 22:42,10,buena,more forms of payment
1615,02-03-23 22:45,9,ES RAPIDO,buena
1616,02-03-23 22:45,8,"Al inicio me sacaba mucho  y también fue mi primera compra , espero las siguientes ser más ágiles",IT'S FAST
1617,02-03-23 22:47,10,BIEN,"At the beginning I got a lot and it was also my first purchase, I hope the next ones will be more agile"
1618,02-03-23 22:48,10,muy efectivos,GOOD
1619,02-03-23 22:51,0,SI    MUCHO,very effective
1620,02-03-23 22:51,4,"todo, sacan y sacan paginas para que se agreguen más cosas al ""carrito""",YES A LOT
1621,02-03-23 22:55,2,SIN ENGAÑAR AL FINAL,"everything, they take out and take out pages so that more things are added to the ""cart"""
1622,02-03-23 22:56,10,FACILIDAD DE USO,WITHOUT CHEATING AT THE END
1623,02-03-23 23:07,10,POR LA RAPIDEZ PARA COMPRAR UN BOLETO DE AVION,EASY TO USE
1624,02-03-23 23:08,10,buenos precios,FOR THE RAPIDITY TO BUY A PLANE TICKET
1625,02-03-23 23:10,10,muy fácil comprar vuelos,good prices
1626,02-03-23 23:11,10,Buen servicio,very easy to buy flights
1627,02-03-23 23:13,10,Fácil de utilizar.,Good service
1628,02-03-23 23:14,10,Fácil de usar.,Easy to use.
1629,02-03-23 23:15,10,FACILIDAD EN TODO,Easy to use.
1630,02-03-23 23:17,10,EXCELENTE ATENCION,EASE IN EVERYTHING
1631,02-03-23 23:18,9,"Pagina facil de usar. buen precio, buen servicio",EXCELLENT ATTENTION
1632,02-03-23 23:20,9,Fácil y rápido,"Easy to use page. good price, good service"
1633,02-03-23 23:21,9,economicos,Fast and easy
1634,02-03-23 23:23,10,lA PAGINA ESTA MUY BIEN,economic
1635,02-03-23 23:23,5,proems pagando,THE PAGE IS VERY WELL
1636,02-03-23 23:24,10,Muy fácil adquirir el boleto,proems paying
1637,02-03-23 23:26,10,Todo excelente,Very easy to buy the ticket
1638,02-03-23 23:31,10,Muy fácil de comprar,all excellent
1639,02-03-23 23:32,10,FUE MUY RAPIDO HACER LA COMPRA,very easy to buy
1640,02-03-23 23:36,9,Mejoró mucho. Ahora es más ágil.,IT WAS VERY QUICK TO MAKE THE PURCHASE
1641,02-03-23 23:39,10,boletos accesibles si los compras con tiempo,It got a lot better. Now it is more agile.
1642,02-03-23 23:42,9,Porque no fue complicado,accessible tickets if you buy them in advance
1643,02-03-23 23:44,8,Ayudarían quitando cosas y haciéndolo más sencillo,because it was not complicated
1644,02-03-23 23:44,10,por precio y disponibilidad de vuelos,They would help by removing things and making it easier
1645,02-03-23 23:45,5,fue dificil comprar con una tarjeta de USA no me aceptaba el metodo,by price and flight availability
1646,02-03-23 23:47,10,Facil de seleccionar y multiples opciones,"It was difficult to buy with a card from the USA, the method was not accepted"
1647,02-03-23 23:48,10,buen servicio,Easy to select and multiple options
1648,02-03-23 23:48,8,.,good service
1649,02-03-23 23:50,5,Guardando la seleccion,
1650,02-03-23 23:53,10,Extraordinario servicio,Saving the selection
1651,02-03-23 23:54,10,Es bastante sencillo el comprar por la pagina,extraordinary service
1652,02-03-23 23:56,10,Buena opción,It is quite easy to buy on the page
1653,02-04-23 00:05,10,excelentes precios y servicio de tripulacion,Good option
1654,02-04-23 00:05,10,EXCELENTE SERVICIO,EXCELLENT SERVICE
1655,02-04-23 00:07,10,todo bien,excellent prices and crew service
1656,02-04-23 00:09,10,Brinda informacion clara y es facil verificar todo,all good
1657,02-04-23 00:09,10,Es facility y rapido,It is easy and fast
1658,02-04-23 00:10,9,si,It provides clear information and it is easy to verify everything
1659,02-04-23 00:12,8,QUE DEN OPCION DE COMPRAR PAQUETES FAMILIARES POR SEPARADO DE ACUERDO A CADA NECESIDAD,and
1660,02-04-23 00:14,7,"No me dejaba pagar, tuve que iniciar de nuevo todo el proceso de reservación.",THAT GIVE THE OPTION OF BUYING FAMILY PACKAGES SEPARATELY ACCORDING TO EACH NEED
1661,02-04-23 00:15,10,precio accecible y muy rapido,"It wouldn't let me pay, I had to start the entire reservation process all over again."
1662,02-04-23 00:16,10,FACIL Y ACCESIBLE,affordable price and very fast
1663,02-04-23 00:20,10,EXCELENTE,EASY AND ACCESSIBLE
1664,02-04-23 00:24,10,Puedes navegar sin problema,GREAT
1665,02-04-23 00:25,10,EXCELENTE,you can navigate without problem
1666,02-04-23 00:26,10,Es una página accesible y eficiente.,GREAT
1667,02-04-23 00:28,9,No acepto pago con T.Credito,It is an accessible and efficient page.
1668,02-04-23 00:29,9,espacios marcados en las salas de abordar,I do not accept payment with T.Credito
1669,02-04-23 00:29,10,PROCESO MUY FACIL DE COMPRA,VERY EASY PURCHASE PROCESS
1670,02-04-23 00:29,9,Hay demasiadas opciones y no esta claro la selección y cargo de asientos.,marked spaces in boarding rooms
1671,02-04-23 00:31,10,facil de usar,There are too many options and the selection and charge of seats is not clear.
1672,02-04-23 00:32,10,"INFORMACION, CLARA Y CONCISA",Easy to use
1673,02-04-23 00:34,10,EXCELENTE,"INFORMATION, CLEAR AND CONCISE"
1674,02-04-23 00:34,9,Por sus precios accesibles,GREAT
1675,02-04-23 00:39,10,Buenos precios :),For its affordable prices
1676,02-04-23 00:41,9,todo bien,Good prices :)
1677,02-04-23 00:43,9,na,all good
1678,02-04-23 00:45,9,FACILIDAD DE USO DE LA PAGINA Y DISPONIBILIDAD DE VUELOS Y HORARIOS ADEMAS DE COSTOS,already
1679,02-04-23 00:45,8,pagina muy lenta,EASE OF USE OF THE PAGE AND AVAILABILITY OF FLIGHTS AND SCHEDULES IN ADDITION TO COSTS
1680,02-04-23 00:49,10,Muy fácil de usar.,page very slow
1681,02-04-23 00:51,8,"proceso sencillo, lo único que no me gusta es que el costo total sale hasta que ya se hará la compra",Very easy to use.
1682,02-04-23 00:51,10,Facilidad  y rapidez,Ease and speed
1683,02-04-23 00:52,10,muy sencillo,"simple process, the only thing I don't like is that the total cost comes out until the purchase is made"
1684,02-04-23 00:52,10,super,super
1685,02-04-23 00:58,8,Trate de pagar con una Tarjeta de Credito Mastercard y la pagina solamente me dejo pagar con una tarjeta de Visa.,very easy
1686,02-04-23 00:58,6,NO COBRAR ASIENTOS DE VUELOS,I tried to pay with a Mastercard Credit Card and the page only let me pay with a Visa card.
1687,02-04-23 00:58,10,Fácil y rápido,DO NOT CHARGE FLIGHT SEATS
1688,02-04-23 00:59,9,TODO MUY BIEN,Fast and easy
1689,02-04-23 00:59,10,es practica,it is practical
1690,02-04-23 00:59,10,GRACIAS,GRACIAS
1691,02-04-23 01:01,10,MUY SENCILLO,ALL VERY WELL
1692,02-04-23 01:03,10,Esta pagina web es muy facil de entender!,VERY EASY
1693,02-04-23 01:05,10,NINGUNO,This website is very easy to understand!
1694,02-04-23 01:08,10,Muy buen servicio,NONE
1695,02-04-23 01:09,10,"Seguridad, rápidez, y fácil de reservar,",Very good service
